Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Image Position,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Alt Text,Variant Image,SEO Title,SEO Description,Status
protectaplast-kids-kinderpleisters-2-maten-20-stuks,Protectaplast Kids kinderpleisters 2 maten (20 stuks),"<p>Protectaplast Kids kinderpleisters in een verpakking van 20 stuks met twee maten: 38 x 38 mm en 30 x 55 mm. De pleisters zijn bedrukt met een vrolijke kindertekening en zijn bedoeld voor kinderopvang, scholen, sportverenigingen en andere locaties waar kinderen kleine wondjes oplopen.</p><ul><li>20 stuks per verpakking</li><li>Twee maten: 38 x 38 mm en 30 x 55 mm</li><li>Bedrukt met kindertekening</li><li>Voor kinderopvang, scholen en verenigingen</li></ul>",Protectaplast,Pleisters,"Pleisters, Kinderpleisters, btw-9",TRUE,1,Title,Default Title,protectaplast-kids-kinderpleisters-2-maten-20-stuks,,,,continue,manual,4.54,5.04,TRUE,TRUE,https://ehbodepot.nl/assets/img/products/evac/protectaplast-kids-kinderpleisters-2-maten-20-stuks.jpg,Protectaplast Kids kinderpleisters 2 maten (20 stuks),,Protectaplast Kids kinderpleisters 2 maten (20 stuks),Protectaplast Kids kinderpleisters in een verpakking van 20 stuks met twee maten: 38 x 38 mm en 30 x 55 mm. De pleisters zijn bedrukt met een vrolijke kind,active
protectaplast-kids-kinderpleisters-2-maten-20-stuks,,,,,,,2,,,,,,,,,,,,,https://ehbodepot.nl/assets/img/products/evac/protectaplast-kids-kinderpleisters-2-maten-20-stuks-2.jpg,Protectaplast Kids kinderpleisters 2 maten (20 stuks),,,,
protectaplast-elastic-huidskleurige-pleister-1-m-x-6-cm-op-rol,Protectaplast Elastic huidskleurige pleister 1 m x 6 cm op rol,"<p>Protectaplast Elastic huidskleurige textielpleister op rol van 1 m x 6 cm. U knipt de pleister zelf op de gewenste lengte, wat handig is in EHBO-posten waar wonden van uiteenlopende grootte worden verzorgd. Het sterke, flexibele textiel volgt de beweging van de huid en is daardoor geschikt voor vingers, gewrichten en andere bewegende lichaamsdelen.</p><ul><li>Pleisterrol 1 m x 6 cm</li><li>Huidskleurig, sterk textiel</li><li>Zelf op maat te knippen</li><li>Flexibel, voor bewegende lichaamsdelen</li></ul>",Protectaplast,Pleisters,"Pleisters, Pleisterrollen, btw-9",TRUE,1,Title,Default Title,protectaplast-elastic-huidskleurige-pleister-1-m-x-6-cm-op-rol,,,,continue,manual,2.99,3.32,TRUE,TRUE,https://ehbodepot.nl/assets/img/products/evac/protectaplast-elastic-huidskleurige-pleister-1-m-x-6-cm-op-rol.jpg,Protectaplast Elastic huidskleurige pleister 1 m x 6 cm op rol,,Protectaplast Elastic huidskleurige pleister 1 m x 6 cm op rol,"Protectaplast Elastic huidskleurige textielpleister op rol van 1 m x 6 cm. U knipt de pleister zelf op de gewenste lengte, wat handig is in EHBO-posten waa",active
protectaplast-elastic-huidskleurige-pleister-5-m-x-6-cm-op-rol,Protectaplast Elastic huidskleurige pleister 5 m x 6 cm op rol,"<p>Protectaplast Elastic huidskleurige textielpleister op rol van 5 m x 6 cm. U knipt de pleister zelf op de gewenste lengte, wat handig is in EHBO-posten waar wonden van uiteenlopende grootte worden verzorgd. Het sterke, flexibele textiel volgt de beweging van de huid en is daardoor geschikt voor vingers, gewrichten en andere bewegende lichaamsdelen.</p><ul><li>Pleisterrol 5 m x 6 cm</li><li>Huidskleurig, sterk textiel</li><li>Zelf op maat te knippen</li><li>Flexibel, voor bewegende lichaamsdelen</li></ul>",Protectaplast,Pleisters,"Pleisters, Pleisterrollen, btw-9",TRUE,1,Title,Default Title,protectaplast-elastic-huidskleurige-pleister-5-m-x-6-cm-op-rol,,,,continue,manual,9.89,10.99,TRUE,TRUE,https://ehbodepot.nl/assets/img/products/evac/protectaplast-elastic-huidskleurige-pleister-5-m-x-6-cm-op-rol.jpg,Protectaplast Elastic huidskleurige pleister 5 m x 6 cm op rol,,Protectaplast Elastic huidskleurige pleister 5 m x 6 cm op rol,"Protectaplast Elastic huidskleurige textielpleister op rol van 5 m x 6 cm. U knipt de pleister zelf op de gewenste lengte, wat handig is in EHBO-posten waa",active
protectaplast-elastic-huidskleurige-pleisters-textiel-19-x-72-mm-100-s,Protectaplast Elastic huidskleurige pleisters textiel 19 x 72 mm (100 stuks),"<p>Protectaplast Elastic huidskleurige textielpleisters van 19 x 72 mm, verpakt per 100 stuks. De pleisters zijn gemaakt van sterk, elastisch textiel dat meebeweegt met de huid en daardoor goed blijft zitten op vingers, handen en gewrichten. Bedoeld voor verbanddozen en EHBO-posten in kantoren, werkplaatsen en andere bedrijfsomgevingen.</p><ul><li>Afmeting 19 x 72 mm</li><li>100 stuks per verpakking</li><li>Huidskleurig, sterk elastisch textiel</li><li>Geschikt voor bewegende lichaamsdelen</li></ul>",Protectaplast,Pleisters,"Pleisters, Wondpleisters, btw-9",TRUE,1,Title,Default Title,protectaplast-elastic-huidskleurige-pleisters-textiel-19-x-72-mm-100-s,,,,continue,manual,7.35,8.17,TRUE,TRUE,https://ehbodepot.nl/assets/img/products/evac/protectaplast-elastic-huidskleurige-pleisters-textiel-19-x-72-mm-100-s.jpg,Protectaplast Elastic huidskleurige pleisters textiel 19 x 72 mm (100 stuks),,Protectaplast Elastic huidskleurige pleisters textiel 19 x 72 mm (100 stuks),"Protectaplast Elastic huidskleurige textielpleisters van 19 x 72 mm, verpakt per 100 stuks. De pleisters zijn gemaakt van sterk, elastisch textiel dat meeb",active
protectaplast-elastic-huidskleurige-pleisters-textiel-25-x-72-mm-100-s,Protectaplast Elastic huidskleurige pleisters textiel 25 x 72 mm (100 stuks),"<p>Protectaplast Elastic huidskleurige textielpleisters van 25 x 72 mm, verpakt per 100 stuks. De pleisters zijn gemaakt van sterk, elastisch textiel dat meebeweegt met de huid en daardoor goed blijft zitten op vingers, handen en gewrichten. Bedoeld voor verbanddozen en EHBO-posten in kantoren, werkplaatsen en andere bedrijfsomgevingen.</p><ul><li>Afmeting 25 x 72 mm</li><li>100 stuks per verpakking</li><li>Huidskleurig, sterk elastisch textiel</li><li>Geschikt voor bewegende lichaamsdelen</li></ul>",Protectaplast,Pleisters,"Pleisters, Wondpleisters, btw-9",TRUE,1,Title,Default Title,protectaplast-elastic-huidskleurige-pleisters-textiel-25-x-72-mm-100-s,,,,continue,manual,8.48,9.42,TRUE,TRUE,https://ehbodepot.nl/assets/img/products/evac/protectaplast-elastic-huidskleurige-pleisters-textiel-25-x-72-mm-100-s.jpg,Protectaplast Elastic huidskleurige pleisters textiel 25 x 72 mm (100 stuks),,Protectaplast Elastic huidskleurige pleisters textiel 25 x 72 mm (100 stuks),"Protectaplast Elastic huidskleurige textielpleisters van 25 x 72 mm, verpakt per 100 stuks. De pleisters zijn gemaakt van sterk, elastisch textiel dat meeb",active
protectaplast-elastic-huidskleurige-pleisters-textiel-assorti-100-stuk,Protectaplast Elastic huidskleurige pleisters textiel assorti (100 stuks),"<p>Protectaplast Elastic huidskleurige textielpleisters assorti, 100 stuks per doos, voor professioneel gebruik in bedrijven en instellingen. De doos bevat 25 pleisters van 19 x 72 mm, 25 van 25 x 72 mm, 25 vlinderpleisters en 25 ankerpleisters. Het elastische textiel laat de wond ademen en beweegt mee op vingers en gewrichten. De pleisters hebben een hypoallergene kleeflaag, een absorberend wondkussen dat niet aan de wond kleeft en bevatten geen latex.</p><ul><li>100 stuks in 4 uitvoeringen</li><li>25 x 19 x 72 mm en 25 x 25 x 72 mm</li><li>25 vlinderpleisters en 25 ankerpleisters</li><li>Hypoallergene kleeflaag, latexvrij</li><li>Absorberend, niet-inklevend wondkussen</li></ul>",Protectaplast,Pleisters,"Pleisters, Wondpleisters, btw-9",TRUE,1,Title,Default Title,protectaplast-elastic-huidskleurige-pleisters-textiel-assorti-100-stuk,,,,continue,manual,8.66,9.62,TRUE,TRUE,https://ehbodepot.nl/assets/img/products/evac/protectaplast-elastic-huidskleurige-pleisters-textiel-assorti-100-stuk.jpg,Protectaplast Elastic huidskleurige pleisters textiel assorti (100 stuks),,Protectaplast Elastic huidskleurige pleisters textiel assorti (100 stuks),"Protectaplast Elastic huidskleurige textielpleisters assorti, 100 stuks per doos, voor professioneel gebruik in bedrijven en instellingen. De doos bevat 25",active
protectaplast-universal-huidskleurige-pe-pleisters-assorti-100-stuks,Protectaplast Universal huidskleurige PE pleisters assorti (100 stuks),"<p>Protectaplast Universal huidskleurige PE-pleisters assorti, 100 stuks per doos in verschillende formaten. De pleisters van polyethyleen zijn waterafstotend en vuilwerend en blijven door de hypoallergene kleefstof ook bij contact met water op hun plaats. Geschikt voor verbanddozen in kantoren, werkplaatsen en andere bedrijfsomgevingen waar handen regelmatig nat worden.</p><ul><li>100 stuks, assortiment van formaten</li><li>Huidskleurige PE-pleisters</li><li>Waterafstotend en vuilwerend</li><li>Hypoallergene kleefstof</li></ul>",Protectaplast,Pleisters,"Pleisters, Wondpleisters, btw-9",TRUE,1,Title,Default Title,protectaplast-universal-huidskleurige-pe-pleisters-assorti-100-stuks,,,,continue,manual,7.32,8.13,TRUE,TRUE,https://ehbodepot.nl/assets/img/products/evac/protectaplast-universal-huidskleurige-pe-pleisters-assorti-100-stuks.jpg,Protectaplast Universal huidskleurige PE pleisters assorti (100 stuks),,Protectaplast Universal huidskleurige PE pleisters assorti (100 stuks),"Protectaplast Universal huidskleurige PE-pleisters assorti, 100 stuks per doos in verschillende formaten. De pleisters van polyethyleen zijn waterafstotend",active
protectaplast-waterproof-assorti-4-maten-20-stuks,Protectaplast Waterproof assorti 4 maten (20 stuks),"<p>Protectaplast Waterproof pleisters assorti, 20 stuks in 4 maten per verpakking. De PE-pleisters zijn waterafstotend en vuilwerend en blijven door de hypoallergene kleefstof ook bij contact met water op hun plaats. Een compact assortiment voor kleine verbanddozen, bedrijfsauto&#x27;s en werkplekken waar met water wordt gewerkt.</p><ul><li>20 stuks in 4 maten</li><li>Waterafstotende PE-pleisters</li><li>Vuilwerend</li><li>Hypoallergene kleefstof</li></ul>",Protectaplast,Pleisters,"Pleisters, Wondpleisters, btw-9",TRUE,1,Title,Default Title,protectaplast-waterproof-assorti-4-maten-20-stuks,,,,continue,manual,5.73,6.37,TRUE,TRUE,https://ehbodepot.nl/assets/img/products/evac/protectaplast-waterproof-assorti-4-maten-20-stuks.jpg,Protectaplast Waterproof assorti 4 maten (20 stuks),,Protectaplast Waterproof assorti 4 maten (20 stuks),"Protectaplast Waterproof pleisters assorti, 20 stuks in 4 maten per verpakking. De PE-pleisters zijn waterafstotend en vuilwerend en blijven door de hypoal",active
protectaplast-waterproof-assorti-4-maten-20-stuks,,,,,,,2,,,,,,,,,,,,,https://ehbodepot.nl/assets/img/products/evac/protectaplast-waterproof-assorti-4-maten-20-stuks-2.jpg,Protectaplast Waterproof assorti 4 maten (20 stuks),,,,
protectaplast-elastic-huidskleurige-pleisters-textiel-68-x-38-mm-vlind,Protectaplast Elastic huidskleurige pleisters textiel 68 x 38 mm (Vlinder) (50 stuks),"<p>Protectaplast Elastic huidskleurige textielpleisters van 68 x 38 mm, vlindermodel, verpakt per 50 stuks. Het vlindermodel is gevormd voor vingertoppen. De pleisters zijn gemaakt van sterk, elastisch textiel dat meebeweegt met de huid en daardoor goed blijft zitten op vingers, handen en gewrichten. Bedoeld voor verbanddozen en EHBO-posten in kantoren, werkplaatsen en andere bedrijfsomgevingen.</p><ul><li>Afmeting 68 x 38 mm, vlindermodel</li><li>50 stuks per verpakking</li><li>Huidskleurig, sterk elastisch textiel</li><li>Geschikt voor bewegende lichaamsdelen</li></ul>",Protectaplast,Pleisters,"Pleisters, Wondpleisters, btw-9",TRUE,1,Title,Default Title,protectaplast-elastic-huidskleurige-pleisters-textiel-68-x-38-mm-vlind,,,,continue,manual,8.97,9.97,TRUE,TRUE,https://ehbodepot.nl/assets/img/products/evac/protectaplast-elastic-huidskleurige-pleisters-textiel-68-x-38-mm-vlind.jpg,Protectaplast Elastic huidskleurige pleisters textiel 68 x 38 mm (Vlinder) (50 stuks),,Protectaplast Elastic huidskleurige pleisters textiel 68 x 38 mm (Vlinder) (50 stuks),"Protectaplast Elastic huidskleurige textielpleisters van 68 x 38 mm, vlindermodel, verpakt per 50 stuks. Het vlindermodel is gevormd voor vingertoppen. De ",active
protectaplast-elastic-huidskleurige-pleisters-textiel-68-x-38-mm-knokk,Protectaplast Elastic huidskleurige pleisters textiel 68 x 38 mm (Knokkel) (50 stuks),"<p>Protectaplast Elastic huidskleurige textielpleisters van 68 x 38 mm, knokkelmodel, verpakt per 50 stuks. Het knokkelmodel is gevormd voor knokkels en vingergewrichten. De pleisters zijn gemaakt van sterk, elastisch textiel dat meebeweegt met de huid en daardoor goed blijft zitten op vingers, handen en gewrichten. Bedoeld voor verbanddozen en EHBO-posten in kantoren, werkplaatsen en andere bedrijfsomgevingen.</p><ul><li>Afmeting 68 x 38 mm, knokkelmodel</li><li>50 stuks per verpakking</li><li>Huidskleurig, sterk elastisch textiel</li><li>Geschikt voor bewegende lichaamsdelen</li></ul>",Protectaplast,Pleisters,"Pleisters, Wondpleisters, btw-9",TRUE,1,Title,Default Title,protectaplast-elastic-huidskleurige-pleisters-textiel-68-x-38-mm-knokk,,,,continue,manual,8.17,9.08,TRUE,TRUE,https://ehbodepot.nl/assets/img/products/evac/protectaplast-elastic-huidskleurige-pleisters-textiel-68-x-38-mm-knokk.jpg,Protectaplast Elastic huidskleurige pleisters textiel 68 x 38 mm (Knokkel) (50 stuks),,Protectaplast Elastic huidskleurige pleisters textiel 68 x 38 mm (Knokkel) (50 stuks),"Protectaplast Elastic huidskleurige textielpleisters van 68 x 38 mm, knokkelmodel, verpakt per 50 stuks. Het knokkelmodel is gevormd voor knokkels en vinge",active
protectaplast-elastic-huidskleurige-pleisters-textiel-120-x-30-mm-100,Protectaplast Elastic huidskleurige pleisters textiel 120 x 30 mm (100 stuks),"<p>Protectaplast Elastic huidskleurige textielpleisters van 120 x 30 mm, verpakt per 100 stuks. De pleisters zijn gemaakt van sterk, elastisch textiel dat meebeweegt met de huid en daardoor goed blijft zitten op vingers, handen en gewrichten. Bedoeld voor verbanddozen en EHBO-posten in kantoren, werkplaatsen en andere bedrijfsomgevingen.</p><ul><li>Afmeting 120 x 30 mm</li><li>100 stuks per verpakking</li><li>Huidskleurig, sterk elastisch textiel</li><li>Geschikt voor bewegende lichaamsdelen</li></ul>",Protectaplast,Pleisters,"Pleisters, Wondpleisters, btw-9",TRUE,1,Title,Default Title,protectaplast-elastic-huidskleurige-pleisters-textiel-120-x-30-mm-100,,,,continue,manual,10.72,11.91,TRUE,TRUE,https://ehbodepot.nl/assets/img/products/evac/protectaplast-elastic-huidskleurige-pleisters-textiel-120-x-30-mm-100.jpg,Protectaplast Elastic huidskleurige pleisters textiel 120 x 30 mm (100 stuks),,Protectaplast Elastic huidskleurige pleisters textiel 120 x 30 mm (100 stuks),"Protectaplast Elastic huidskleurige textielpleisters van 120 x 30 mm, verpakt per 100 stuks. De pleisters zijn gemaakt van sterk, elastisch textiel dat mee",active
protectaplast-elastic-huidskleurige-pleisters-textiel-180-x-30-mm-100,Protectaplast Elastic huidskleurige pleisters textiel 180 x 30 mm (100 stuks),"<p>Protectaplast Elastic huidskleurige textielpleisters van 180 x 30 mm, verpakt per 100 stuks. De pleisters zijn gemaakt van sterk, elastisch textiel dat meebeweegt met de huid en daardoor goed blijft zitten op vingers, handen en gewrichten. Bedoeld voor verbanddozen en EHBO-posten in kantoren, werkplaatsen en andere bedrijfsomgevingen.</p><ul><li>Afmeting 180 x 30 mm</li><li>100 stuks per verpakking</li><li>Huidskleurig, sterk elastisch textiel</li><li>Geschikt voor bewegende lichaamsdelen</li></ul>",Protectaplast,Pleisters,"Pleisters, Wondpleisters, btw-9",TRUE,1,Title,Default Title,protectaplast-elastic-huidskleurige-pleisters-textiel-180-x-30-mm-100,,,,continue,manual,14.09,15.66,TRUE,TRUE,https://ehbodepot.nl/assets/img/products/evac/protectaplast-elastic-huidskleurige-pleisters-textiel-180-x-30-mm-100.jpg,Protectaplast Elastic huidskleurige pleisters textiel 180 x 30 mm (100 stuks),,Protectaplast Elastic huidskleurige pleisters textiel 180 x 30 mm (100 stuks),"Protectaplast Elastic huidskleurige textielpleisters van 180 x 30 mm, verpakt per 100 stuks. De pleisters zijn gemaakt van sterk, elastisch textiel dat mee",active
protectaplast-universal-huidskleurige-pe-pleisters-19-x-72-mm-100-stuk,Protectaplast Universal huidskleurige PE pleisters 19 x 72 mm (100 stuks),"<p>Protectaplast Universal huidskleurige PE-pleisters van 19 x 72 mm, verpakt per 100 stuks. De pleisters van polyethyleen zijn waterafstotend en vuilwerend en blijven door de hypoallergene kleefstof ook bij contact met water zitten. Geschikt voor verbanddozen in kantoren, werkplaatsen en andere bedrijfsomgevingen waar handen regelmatig nat worden.</p><ul><li>Afmeting 19 x 72 mm</li><li>100 stuks per verpakking</li><li>Huidskleurige PE-pleister, waterafstotend</li><li>Vuilwerend, hypoallergene kleefstof</li></ul>",Protectaplast,Pleisters,"Pleisters, Wondpleisters, btw-9",TRUE,1,Title,Default Title,protectaplast-universal-huidskleurige-pe-pleisters-19-x-72-mm-100-stuk,,,,continue,manual,4.99,5.54,TRUE,TRUE,https://ehbodepot.nl/assets/img/products/evac/protectaplast-universal-huidskleurige-pe-pleisters-19-x-72-mm-100-stuk.jpg,Protectaplast Universal huidskleurige PE pleisters 19 x 72 mm (100 stuks),,Protectaplast Universal huidskleurige PE pleisters 19 x 72 mm (100 stuks),"Protectaplast Universal huidskleurige PE-pleisters van 19 x 72 mm, verpakt per 100 stuks. De pleisters van polyethyleen zijn waterafstotend en vuilwerend e",active
protectaplast-universal-huidskleurige-pe-pleisters-25-x-72-mm-100-stuk,Protectaplast Universal huidskleurige PE pleisters 25 x 72 mm (100 stuks),"<p>Protectaplast Universal huidskleurige PE-pleisters van 25 x 72 mm, verpakt per 100 stuks. De pleisters van polyethyleen zijn waterafstotend en vuilwerend en blijven door de hypoallergene kleefstof ook bij contact met water zitten. Geschikt voor verbanddozen in kantoren, werkplaatsen en andere bedrijfsomgevingen waar handen regelmatig nat worden.</p><ul><li>Afmeting 25 x 72 mm</li><li>100 stuks per verpakking</li><li>Huidskleurige PE-pleister, waterafstotend</li><li>Vuilwerend, hypoallergene kleefstof</li></ul>",Protectaplast,Pleisters,"Pleisters, Wondpleisters, btw-9",TRUE,1,Title,Default Title,protectaplast-universal-huidskleurige-pe-pleisters-25-x-72-mm-100-stuk,,,,continue,manual,5.81,6.45,TRUE,TRUE,https://ehbodepot.nl/assets/img/products/evac/protectaplast-universal-huidskleurige-pe-pleisters-25-x-72-mm-100-stuk.jpg,Protectaplast Universal huidskleurige PE pleisters 25 x 72 mm (100 stuks),,Protectaplast Universal huidskleurige PE pleisters 25 x 72 mm (100 stuks),"Protectaplast Universal huidskleurige PE-pleisters van 25 x 72 mm, verpakt per 100 stuks. De pleisters van polyethyleen zijn waterafstotend en vuilwerend e",active
protectaplast-universal-huidskleurige-pe-pleisters-68-x-38-mm-vlinder,Protectaplast Universal huidskleurige PE pleisters 68 x 38 mm (Vlinder) (50 stuks),"<p>Protectaplast Universal huidskleurige PE-pleisters van 68 x 38 mm, vlindermodel, verpakt per 50 stuks. Het vlindermodel is gevormd voor vingertoppen. De pleisters van polyethyleen zijn waterafstotend en vuilwerend en blijven door de hypoallergene kleefstof ook bij contact met water zitten. Geschikt voor verbanddozen in kantoren, werkplaatsen en andere bedrijfsomgevingen waar handen regelmatig nat worden.</p><ul><li>Afmeting 68 x 38 mm, vlindermodel</li><li>50 stuks per verpakking</li><li>Huidskleurige PE-pleister, waterafstotend</li><li>Vuilwerend, hypoallergene kleefstof</li></ul>",Protectaplast,Pleisters,"Pleisters, Wondpleisters, btw-9",TRUE,1,Title,Default Title,protectaplast-universal-huidskleurige-pe-pleisters-68-x-38-mm-vlinder,,,,continue,manual,7.35,8.17,TRUE,TRUE,https://ehbodepot.nl/assets/img/products/evac/protectaplast-universal-huidskleurige-pe-pleisters-68-x-38-mm-vlinder.jpg,Protectaplast Universal huidskleurige PE pleisters 68 x 38 mm (Vlinder) (50 stuks),,Protectaplast Universal huidskleurige PE pleisters 68 x 38 mm (Vlinder) (50 stuks),"Protectaplast Universal huidskleurige PE-pleisters van 68 x 38 mm, vlindermodel, verpakt per 50 stuks. Het vlindermodel is gevormd voor vingertoppen. De pl",active
